id,name,assay,parentId,benefactorId,projectId,individualID,specimenID,nf1Genotype,age_months,cellType,consortium,dataSubtype,dataType,diagnosis,fileFormat,fundingAgency,isCellLine,nf2Genotype,organ,sex,species,study,tissue,disease,drugScreenType,fileType,isPrimaryCell,sampleIdentifier,timePointUnit,tissueType,analysisType,resourceType,differentialExpressionMethod,studyId,tumorType,Component,Uuid,accessTeam,accessType,averageBaseQuality,averageInsertSize,averageReadLength,eTag,entityId,expressionUnit,genomicReference,initiative,isStranded,libraryPreparationMethod,libraryStrand,pairsOnDifferentChr,platform,progressReportNumber,readsDuplicatedPercent,readsMappedPercent,reportMilestone,specimenPreparationMethod,studyName,totalReads,workflow,workflowLink,description,createdOn,createdBy,etag,modifiedOn,modifiedBy,path,type,currentVersion,dataFileHandleId,dataFileName,dataFileSizeBytes,dataFileMD5Hex,dataFileConcreteType,dataFileBucket,dataFileKey
syn20380764,202908430050_R07C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380764,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247419165,3337130,2229f0dc-780c-4496-a479-268ae797265e,1679362727757,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R07C01_Grn.idat,file,1,41213900,202908430050_R07C01_Grn.idat,13676237,f00e1e44674e0cee35151dfb8211f0ed,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/081430c6-a367-49ae-9c86-222a91aad287/202908430050_R07C01_Grn.idat
syn20380768,202915600104_R01C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380768,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247430790,3337130,6a1d4895-41c7-4b1e-a793-566ba5426902,1679362727806,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915600104_R01C01_Red.idat,file,1,41213907,202915600104_R01C01_Red.idat,13676236,a4afd5e66eb87c536ef5233eb741febc,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/5958511d-3c5c-4040-96d5-fe6ba5459d05/202915600104_R01C01_Red.idat
syn20380769,202915420028_R02C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380769,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247441387,3337130,ef33f014-bbfc-429e-88e6-818d6752e855,1679362727854,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915420028_R02C01_Red.idat,file,1,41213909,202915420028_R02C01_Red.idat,13676231,8c5e7c37381e5c441ffcc52b06ab549d,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/fc33935e-adf5-4de5-bed6-d4d69ce5c58f/202915420028_R02C01_Red.idat
syn20380772,202915420028_R06C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380772,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247451602,3337130,686f9850-dd58-4da9-a863-6bc805758760,1679362727895,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915420028_R06C01_Grn.idat,file,1,41213912,202915420028_R06C01_Grn.idat,13676231,ba37bb97de20c5b306a0c866bcf818af,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/d3eae226-057c-44bc-80af-a04cdeb9a963/202915420028_R06C01_Grn.idat
syn20380775,202915600104_R03C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380775,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247461584,3337130,d6e03910-98b6-4709-94de-e6b184d87530,1679362727952,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915600104_R03C01_Red.idat,file,1,41213916,202915600104_R03C01_Red.idat,13676236,145d68d54488891d6414c03b2af66a18,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/09fd4e5f-8dad-452d-a925-dbe39f7a66a0/202915600104_R03C01_Red.idat
syn20380778,202915600104_R02C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380778,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247475143,3337130,1ce5c9c2-8e47-4616-a2da-09ee734a64e4,1679362728000,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915600104_R02C01_Red.idat,file,1,41213920,202915600104_R02C01_Red.idat,13676236,1b8d6296981cb473829d24d1167772ba,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/d97ab46f-949f-4159-927e-7820abbbef63/202915600104_R02C01_Red.idat
syn20380780,202908540037_R03C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380780,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247485382,3337130,83abd8fc-87ee-48f8-994c-e4e18c13ffd0,1679362728053,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908540037_R03C01_Grn.idat,file,1,41213922,202908540037_R03C01_Grn.idat,13676231,82b64ef2b438b9cf4dd0ec54c8d00d73,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/a6cad7ce-4b29-4ab2-ae7d-48b7a6c771f5/202908540037_R03C01_Grn.idat
syn20380782,202908540037_R02C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380782,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247496976,3337130,626e9b8a-23d2-4c6d-86c2-4e2e75aeb439,1679362728107,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908540037_R02C01_Red.idat,file,1,41213924,202908540037_R02C01_Red.idat,13676231,aff06606dbbe19028bd73fe6e06207b3,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/ec059d34-43ea-4477-9444-5238dbc5ae46/202908540037_R02C01_Red.idat
syn20380786,202908430125_R03C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380786,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247507553,3337130,d8d1a478-8a11-4072-8d32-f4b51e82a699,1679362728147,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430125_R03C01_Red.idat,file,1,41213929,202908430125_R03C01_Red.idat,13676236,fd614d1186aa1c23df6aa91a04cb9dca,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/d95aad24-0401-476c-b97e-655cd0260e52/202908430125_R03C01_Red.idat
syn20380788,202908430050_R08C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380788,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247518190,3337130,c63d6de2-e213-4949-87cf-23a23e7ef11f,1679362728191,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R08C01_Grn.idat,file,1,41213933,202908430050_R08C01_Grn.idat,13676234,eae9e9af607ae4b9fce1c871e7b79fc8,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/804fc868-e5c9-452b-b3b5-792eccb3fdb1/202908430050_R08C01_Grn.idat
syn20380791,202915420028_R02C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380791,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247528840,3337130,f581ddcc-1697-406c-a7d8-1baf84e9c588,1679362728237,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915420028_R02C01_Grn.idat,file,1,41213937,202915420028_R02C01_Grn.idat,13676231,391159ecca72891ce81edf6bb4ae4102,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/7918f3e7-b824-4e70-9ed3-d883b58d5770/202915420028_R02C01_Grn.idat
syn20380794,202915420028_R03C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380794,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247541400,3337130,44244be4-04dc-4b6f-9bc2-f7944c803c70,1679362728283,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915420028_R03C01_Grn.idat,file,1,41213941,202915420028_R03C01_Grn.idat,13676231,6a7c5377e32f8d6cba0280b4f6009a7c,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/2ef8caf6-a2ad-4cc3-8eef-ffebb7245280/202915420028_R03C01_Grn.idat
syn20380797,202908540037_R02C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380797,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247551424,3337130,d11252d4-5769-44d7-959f-c2b77d5bafcf,1679362728331,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908540037_R02C01_Grn.idat,file,1,41213944,202908540037_R02C01_Grn.idat,13676231,8756c7d272964bc6c3cc2f28381068d4,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/72e7ecbf-e29d-45ea-a92c-764d2ef43fc5/202908540037_R02C01_Grn.idat
syn20380800,202915420028_R05C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380800,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247563086,3337130,b838badb-57f6-4e0f-9e2c-7aea365dfbdf,1679362728374,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915420028_R05C01_Grn.idat,file,1,41213949,202915420028_R05C01_Grn.idat,13676231,dba83ea2e22f0b7c113ba72899b68807,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/b53ef5c8-dfae-4fa4-b381-1d7822a6d8f3/202915420028_R05C01_Grn.idat
syn20380803,202915600104_R06C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380803,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247576810,3337130,bea1da13-4613-4841-a535-74c99d086093,1679362728419,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915600104_R06C01_Red.idat,file,1,41213952,202915600104_R06C01_Red.idat,13676236,d68a910329b55892d34a3b0af62a394e,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/f2ea48c5-0ecb-4afd-aa27-93e89c59e04a/202915600104_R06C01_Red.idat
syn20380806,202915420028_R06C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380806,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247587429,3337130,40c44aed-81e3-4b99-83a3-c7bd2a74917b,1679362728461,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915420028_R06C01_Red.idat,file,1,41213955,202915420028_R06C01_Red.idat,13676231,d1bc6c62fe55d4ce6f30409d4a20bd49,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/93fe1aef-5090-4267-9969-5a6b8fe59b78/202915420028_R06C01_Red.idat
syn20380813,202908420087_R07C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380813,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247611541,3337130,11c09ccf-b05e-4656-9d65-7a8099caf3bb,1679362728510,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908420087_R07C01_Red.idat,file,1,41213966,202908420087_R07C01_Red.idat,13676231,e581e3e5506e9df00d6d1f557f96a5bd,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/39d0ecff-3061-4a7e-ac54-e0cb9d50a8a5/202908420087_R07C01_Red.idat
syn20380816,202908540037_R07C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380816,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247621018,3337130,d2709632-a5ab-4601-b24e-d2b361d8b5ae,1679362728556,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908540037_R07C01_Grn.idat,file,1,41213969,202908540037_R07C01_Grn.idat,13676231,19dc984e44ee6daf6d481bef41242b53,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/079c1d8c-6578-4cd2-a981-31adee42f90e/202908540037_R07C01_Grn.idat
syn20380820,202908430125_R04C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380820,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247631374,3337130,ee10e9be-eb14-4499-a399-496057a13b5b,1679362728596,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430125_R04C01_Grn.idat,file,1,41213973,202908430125_R04C01_Grn.idat,13676236,b128781d98d0ea80662b858a6da09a09,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/cd2e4251-fc49-4227-a3a0-1a1d399742f4/202908430125_R04C01_Grn.idat
syn20380824,202915420028_R08C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380824,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247641580,3337130,1a2c4f6f-c228-4342-b499-d76aa64678b8,1679362728636,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915420028_R08C01_Red.idat,file,1,41213977,202915420028_R08C01_Red.idat,13676231,7766c76a7dd341678fc3aa11b89b1776,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/1af45dff-98e6-4eae-b42f-5007df54eff7/202915420028_R08C01_Red.idat
syn20380827,202908420087_R05C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380827,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247652630,3337130,b751be00-d4b0-4f8f-a54e-6ddeef94b349,1679362728676,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908420087_R05C01_Red.idat,file,1,41213981,202908420087_R05C01_Red.idat,13676231,086322cdeba9c14a4fa036f9268d02c6,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/5bda95a3-e610-4f7e-873f-f17d3760731d/202908420087_R05C01_Red.idat
syn20380829,202908430125_R02C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380829,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247662684,3337130,032c711e-e514-4077-8bff-f8feebab1297,1679362728721,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430125_R02C01_Red.idat,file,1,41213984,202908430125_R02C01_Red.idat,13676236,64bfc601d3a7b77341b17473e3f29621,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/31417dad-2213-4a22-a6ac-46af3a0e4c59/202908430125_R02C01_Red.idat
syn20380832,202915420028_R04C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380832,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247674497,3337130,e66c213c-56ee-4a85-8f3c-d452f68a9f8b,1679362728764,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915420028_R04C01_Grn.idat,file,1,41213987,202915420028_R04C01_Grn.idat,13676232,67de883cf19dbf16cebc942b05aaad5b,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/a8bda137-8ea4-4bb6-8b8c-39c35ba52d88/202915420028_R04C01_Grn.idat
