id,name,currentVersion,dataFileHandleId,dataFileName,dataFileSizeBytes,dataFileMD5Hex,BiospecimenKey,DataUseCodes,DatasetViewKey,EntityId,FileAlias,FileAssay,FileDescription,FileDesign,FileFormat,FileLevel,FileSpecies,FileTissue,FileTumorType,FileUrl,FileViewId,StudyKey,FileDataUseCodes,FileLongitudinalEventType,FileLongitudinalGroup,FileLongitudinalSequenceIdentifier,FileLongitudinalSequentialTimeElapsed,FileLongitudinalTimeElapsedUnit,FileLongitudinalTotalTimeElapsed
syn60250932,M17_iso2_liv_2_lvl1_1002531.csv,1,142031361,M17_iso2_liv_2_lvl1_1002531.csv,1599,edbac1260e761c9f71a556549bedb8eb,CA263001-B401,NA,syn63100173,syn60250932,syn60250932,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250932,syn60250932,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250933,M17_iso2_liv_6_lvl1_1002534.csv,1,142031350,M17_iso2_liv_6_lvl1_1002534.csv,1386,adb9d5c0268064e9c56d6b4809d0882c,CA263001-B407,NA,syn63100173,syn60250933,syn60250933,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250933,syn60250933,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250934,M17_iso2_liv_2_lvl2_1002562.csv,1,142031369,M17_iso2_liv_2_lvl2_1002562.csv,1056,e501b1652e1193748df1d48a10306f90,CA263001-B402,NA,syn63100173,syn60250934,syn60250934,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250934,syn60250934,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250935,M17_GFP_liv_7_lvl2_1002556.csv,1,142031371,M17_GFP_liv_7_lvl2_1002556.csv,2392,d472ef4c31700b9f985842bc2c541cc7,CA263001-B390,NA,syn63100173,syn60250935,syn60250935,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250935,syn60250935,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250936,M17_GFP_liv_12_lvl2_1002560.csv,1,142031336,M17_GFP_liv_12_lvl2_1002560.csv,1575,d720a4673f449d981f5e49f9dcaef6ee,CA263001-B378,NA,syn63100173,syn60250936,syn60250936,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250936,syn60250936,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250937,M17_iso2_liv_3_lvl1_1002532.csv,1,142031370,M17_iso2_liv_3_lvl1_1002532.csv,1492,c8319628c421ffab2114b431cbb06d83,CA263001-B403,NA,syn63100173,syn60250937,syn60250937,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250937,syn60250937,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250939,M17_iso2_liv_3_lvl2_1002563.csv,1,142031365,M17_iso2_liv_3_lvl2_1002563.csv,1858,0b1488e95b3f222dec188a2eebaa847c,CA263001-B404,NA,syn63100173,syn60250939,syn60250939,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250939,syn60250939,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250940,M17_GFP_liv_4_lvl2_1002553.csv,1,142031362,M17_GFP_liv_4_lvl2_1002553.csv,1984,3cf146da5b06a65f0c10a4db3c887ebb,CA263001-B384,NA,syn63100173,syn60250940,syn60250940,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250940,syn60250940,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250941,M17_m1m2_liv_1_lvl2_1002571.csv,1,142031375,M17_m1m2_liv_1_lvl2_1002571.csv,1120,0aefda7be171f6457ec89fb4216ed179,CA263001-B416,NA,syn63100173,syn60250941,syn60250941,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250941,syn60250941,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250942,M17_m1m2_liv_2_lvl2_1002572.csv,1,142031374,M17_m1m2_liv_2_lvl2_1002572.csv,2390,2e2cf87d812de819abd69f31afd72cef,CA263001-B422,NA,syn63100173,syn60250942,syn60250942,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250942,syn60250942,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250943,M17_iso2_liv_11_lvl1_1002538.csv,1,142031373,M17_iso2_liv_11_lvl1_1002538.csv,2917,a3a36404bc3c7627ea4277d0ad87abde,CA263001-B397,NA,syn63100173,syn60250943,syn60250943,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250943,syn60250943,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250944,M17_m1m2_liv_3_lvl2_1002573.csv,1,142031499,M17_m1m2_liv_3_lvl2_1002573.csv,1420,cc7453a5d7f2bf2e925c5d200f326c89,CA263001-B424,NA,syn63100173,syn60250944,syn60250944,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250944,syn60250944,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250945,M17_iso2_liv_9_lvl1_1002537.csv,1,142031501,M17_iso2_liv_9_lvl1_1002537.csv,1524,db09bbb3f05bb9cb3193248543109a2c,CA263001-B413,NA,syn63100173,syn60250945,syn60250945,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250945,syn60250945,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250946,M17_iso2_liv_9_lvl2_1002568.csv,1,142031503,M17_iso2_liv_9_lvl2_1002568.csv,1330,2b5b6f4536fd8d76609675f1800b1b73,CA263001-B414,NA,syn63100173,syn60250946,syn60250946,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250946,syn60250946,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250947,M17_m1m2_liv_12_lvl2_1002580.csv,1,142031502,M17_m1m2_liv_12_lvl2_1002580.csv,2281,64c75f05aa510f5306f5683782e24674,CA263001-B420,NA,syn63100173,syn60250947,syn60250947,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250947,syn60250947,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250948,M17_m1m2_liv_1_lvl1_1002540.csv,1,142031500,M17_m1m2_liv_1_lvl1_1002540.csv,1409,5d0301edb2144465ff429607126b6d3a,CA263001-B415,NA,syn63100173,syn60250948,syn60250948,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250948,syn60250948,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250949,M17_iso2_liv_6_lvl2_1002565.csv,1,142031367,M17_iso2_liv_6_lvl2_1002565.csv,1418,649276cf77628c0316f6da26e5159472,CA263001-B408,NA,syn63100173,syn60250949,syn60250949,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250949,syn60250949,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250950,M17_iso2_liv_5_lvl2_1002564.csv,1,142031504,M17_iso2_liv_5_lvl2_1002564.csv,1168,d99adac2e2f7bcc044ee8a9d01989ad1,CA263001-B406,NA,syn63100173,syn60250950,syn60250950,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250950,syn60250950,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250951,M17_GFP_liv_5_lvl2_1002554.csv,1,142031506,M17_GFP_liv_5_lvl2_1002554.csv,2914,83b5171bed45c70d4fc9ed1b97612b60,CA263001-B386,NA,syn63100173,syn60250951,syn60250951,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250951,syn60250951,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250953,M17_GFP_liv_2_lvl2_1002551.csv,1,142031505,M17_GFP_liv_2_lvl2_1002551.csv,4136,df72347a1ca927d43561ae34bffb8e48,CA263001-B380,NA,syn63100173,syn60250953,syn60250953,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250953,syn60250953,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60250988,collection_0000064682_2021-01-11 19_18_25.scn,1,142031551,collection_0000064682_2021-01-11 19_18_25.scn,1091156590,16c9b5c8b8fd32ad059083d381b7719c,CA263001-B328,NA,syn63100173,syn60250988,syn60250988,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60250988,syn60250988,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60251198,collection_0000064680_2021-01-11 18_54_09.scn,1,142031793,collection_0000064680_2021-01-11 18_54_09.scn,1731273498,f8ba7b8fdb0beda045b1be8eec995dee,CA263001-B288,NA,syn63100173,syn60251198,syn60251198,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60251198,syn60251198,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60251329,M17 GFP liv 11 lvl1_1002528.svs,1,142031938,M17 GFP liv 11 lvl1_1002528.svs,4116762931,d2af9fa900f9f39c8a3288703bddc26f,CA263001-B375,NA,syn63100173,syn60251329,syn60251329,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60251329,syn60251329,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60251381,collection_0000064686_2021-01-11 20_06_03.scn,1,142031989,collection_0000064686_2021-01-11 20_06_03.scn,1458554024,1caf173c4ed10cc2fe469a6882cd5a06,CA263001-B356,NA,syn63100173,syn60251381,syn60251381,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60251381,syn60251381,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60251520,collection_0000064665_2021-01-09 01_55_28.scn,1,142032137,collection_0000064665_2021-01-09 01_55_28.scn,1118733760,b67818c138813e6d05f5aadfa889c283,CA263001-B367,NA,syn63100173,syn60251520,syn60251520,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60251520,syn60251520,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60251723,collection_0000064671_2021-01-12 10_58_03.scn,1,142032358,collection_0000064671_2021-01-12 10_58_03.scn,1647320854,1ce8cb682ef50df2669b2447e6eb1e7c,CA263001-B252,NA,syn63100173,syn60251723,syn60251723,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60251723,syn60251723,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60251752,M17 GFP liv 11 lvl2_1002559.svs,1,142032387,M17 GFP liv 11 lvl2_1002559.svs,4151197977,5215706435fba416423985b5445eaab8,CA263001-B376,NA,syn63100173,syn60251752,syn60251752,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60251752,syn60251752,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60251940,collection_0000064678_2021-01-11 18_29_33.scn,1,142032582,collection_0000064678_2021-01-11 18_29_33.scn,1465234930,e6a9992554d7da4ee94417029c2a8fd6,CA263001-B320,NA,syn63100173,syn60251940,syn60251940,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60251940,syn60251940,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252038,GFP_10_liver_2021-02-13_00_08_45.scn,1,142032686,GFP_10_liver_2021-02-13_00_08_45.scn,1014614974,45a1a893f09e3eeb8c469e5a3520e8cd,CA263001-B677,NA,syn63100173,syn60252038,syn60252038,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a MeWo human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252038,syn60252038,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252174,iso2_9_liver_2021-02-13_02_19_09.scn,1,142032831,iso2_9_liver_2021-02-13_02_19_09.scn,1106919912,71400c128d37d4dfcf8e900d5e3ea117,CA263001-B682,NA,syn63100173,syn60252174,syn60252174,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a MeWo human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252174,syn60252174,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252200,collection_0000064664_2021-01-09 01_47_03.scn,1,142032859,collection_0000064664_2021-01-09 01_47_03.scn,1693882756,87dcb507fafed8bfeee866f44fd3520c,CA263001-B363,NA,syn63100173,syn60252200,syn60252200,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252200,syn60252200,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252221,M17 GFP liv 12 lvl1_1002529.svs,1,142032886,M17 GFP liv 12 lvl1_1002529.svs,3815092093,d7ba1d771a8351a37baa588454c80eba,CA263001-B377,NA,syn63100173,syn60252221,syn60252221,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252221,syn60252221,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252275,AI Liver 1 lvl1_1016948.svs,1,142032940,AI Liver 1 lvl1_1016948.svs,5317538079,05f6db13f7c4da145faa10bce80211c7,CA263001-B647,NA,syn63100173,syn60252275,syn60252275,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60252275,syn60252275,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252349,GFP_2_liver_2021-02-12_22_17_56.scn,1,142033021,GFP_2_liver_2021-02-12_22_17_56.scn,1247078112,a7e40c38a0106c5e208d85d729c1aa13,CA263001-B679,NA,syn63100173,syn60252349,syn60252349,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a MeWo human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252349,syn60252349,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252388,collection_0000064683_2021-01-11 19_28_53.scn,1,142033061,collection_0000064683_2021-01-11 19_28_53.scn,1212640524,8b4d4fc091f51598058d262ab3647957,CA263001-B344,NA,syn63100173,syn60252388,syn60252388,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252388,syn60252388,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252486,GFP_1_liver_2021-02-12_22_07_13.scn,1,142033166,GFP_1_liver_2021-02-12_22_07_13.scn,1115088316,2a07ec5687c778a923f2facc27224630,CA263001-B676,NA,syn63100173,syn60252486,syn60252486,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a MeWo human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252486,syn60252486,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252649,collection_0000064688_2021-01-11 20_29_04.scn,1,142033337,collection_0000064688_2021-01-11 20_29_04.scn,1707317278,74f11bb3a96bdcf2490e6323c3dbf1f5,CA263001-B364,NA,syn63100173,syn60252649,syn60252649,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252649,syn60252649,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252674,GFP_3_liver_2021-02-12_22_30_21.scn,1,142033361,GFP_3_liver_2021-02-12_22_30_21.scn,1543692710,726682ef9e5c6cd5baee3512642f9b0f,CA263001-B680,NA,syn63100173,syn60252674,syn60252674,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a MeWo human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252674,syn60252674,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252690,M17 GFP liv 7 lvl2_1002556.svs,1,142033380,M17 GFP liv 7 lvl2_1002556.svs,3731034913,19d86fa8a9dfd92f82c88ece0ce2ecd7,CA263001-B390,NA,syn63100173,syn60252690,syn60252690,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252690,syn60252690,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252820,GFP_12_liver_2021-02-13_00_37_46.scn,1,142033524,GFP_12_liver_2021-02-13_00_37_46.scn,1146481674,cd3e4b028dd65428e4f4b7bf724f1752,CA263001-B678,NA,syn63100173,syn60252820,syn60252820,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a MeWo human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252820,syn60252820,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252852,collection_0000064689_2021-01-11 20_38_02.scn,1,142033556,collection_0000064689_2021-01-11 20_38_02.scn,1182799386,249a0154d35cf823ea1908b7529beb55,CA263001-B368,NA,syn63100173,syn60252852,syn60252852,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252852,syn60252852,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252899,AIP Liver 4 lvl1_1016943.svs,1,142033603,AIP Liver 4 lvl1_1016943.svs,5009756867,9170f44ee054290032def96d99c96ead,CA263001-B673,NA,syn63100173,syn60252899,syn60252899,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60252899,syn60252899,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60252984,GFP_4_liver_2021-02-12_22_43_02.scn,1,142033700,GFP_4_liver_2021-02-12_22_43_02.scn,1392316798,aeaa7e335f6e102e488cc97f28ef7eba,CA263001-B681,NA,syn63100173,syn60252984,syn60252984,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a MeWo human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60252984,syn60252984,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253044,AI Liver 1 lvl2_1016968.svs,1,142033760,AI Liver 1 lvl2_1016968.svs,1226572403,02017ae9c9707dd2c42e96014baf2536,CA263001-B648,NA,syn63100173,syn60253044,syn60253044,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60253044,syn60253044,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253097,collection_0000064684_2021-01-11 19_42_18.scn,1,142033821,collection_0000064684_2021-01-11 19_42_18.scn,1723124196,e6d2386008d54c1674112ce83248bac8,CA263001-B348,NA,syn63100173,syn60253097,syn60253097,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253097,syn60253097,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253138,m1m2_1_liver_2021-02-13_03_08_07.scn,1,142033862,m1m2_1_liver_2021-02-13_03_08_07.scn,1235337532,3c5929d1308e49a6ab4e900ea3655d24,CA263001-B683,NA,syn63100173,syn60253138,syn60253138,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a MeWo human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253138,syn60253138,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253194,M17 GFP liv 12 lvl2_1002560.svs,1,142033926,M17 GFP liv 12 lvl2_1002560.svs,3785329403,b82d3ee5077e15411647b76b70ca6ebc,CA263001-B378,NA,syn63100173,syn60253194,syn60253194,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253194,syn60253194,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253244,m1m2_4_liver_2021-02-16_10_29_54.scn,1,142033976,m1m2_4_liver_2021-02-16_10_29_54.scn,1012208840,c083cc4d929972d34a33c8cf953f9fc9,CA263001-B684,NA,syn63100173,syn60253244,syn60253244,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a MeWo human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253244,syn60253244,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253344,collection_0000064670_2021-01-12 11_13_13.scn,1,142034085,collection_0000064670_2021-01-12 11_13_13.scn,1905277176,308bf3d480d6bce2073939e7aa5044fe,CA263001-B236,NA,syn63100173,syn60253344,syn60253344,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253344,syn60253344,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253538,M17 GFP liv 1 lvl1_1002519.svs,1,142034293,M17 GFP liv 1 lvl1_1002519.svs,2899249285,e1fb33115a7b7783debcaeeca79001a4,CA263001-B373,NA,syn63100173,syn60253538,syn60253538,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253538,syn60253538,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253553,collection_0000064685_2021-01-11 19_54_38.scn,1,142034308,collection_0000064685_2021-01-11 19_54_38.scn,1724584750,ee620a358d0d8558e749a131a7644224,CA263001-B352,NA,syn63100173,syn60253553,syn60253553,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253553,syn60253553,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
